,OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads,BOLDalt
717,OTU557_suspect_mock_chimera,GS,100.0,BOLD:AAG2032.1,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Dermestes,Dermestes lardarius,une-31,84,BOLD:AAG2032
718,OTU563_suspect_mock_chimera,GS,100.0,BOLD:AAD9634.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Diachorisia,Diachorisia velatella,une-31,32,BOLD:AAD9634
719,OTU566,US,1.0000,BOLD:ACT4081.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,une-31,86,BOLD:ACT4081
720,OTU567_suspect_mock_chimera,SS,1.0000,BOLD:AAM6209.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,une-31,162,BOLD:AAM6209
721,OTU569,US,1.0000,BOLD:ACI9859.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,25,BOLD:ACI9859
722,OTU578_suspect_mock_chimera,US,0.9963,BOLD:AAU5028.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,100,BOLD:AAU5028
723,OTU579_suspect_mock_chimera,GS,100.0,BOLD:AAE0330.1,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma vesperum,une-31,80,BOLD:AAE0330
724,OTU580_suspect_mock_chimera,GS,100.0,BOLD:AAH0434.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Dolerosomus,Dolerosomus silaceus,une-31,81,BOLD:AAH0434
725,OTU581_suspect_mock_chimera,SS,1.0000,BOLD:ACX5108.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,174,BOLD:ACX5108
726,OTU582_suspect_mock_chimera,SS,1.0000,BOLD:AAF6781.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,69,BOLD:AAF6781
727,OTU584_suspect_mock_chimera,GS,99.4,BOLD:AAA8103.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha leucillana,une-31,82,BOLD:AAA8103
728,OTU587_suspect_mock_chimera,GS,100.0,BOLD:AAA8504.1,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Holcocera,Holcocera chalcofrontella,une-31,26,BOLD:AAA8504
729,OTU593_suspect_mock_chimera,GS,100.0,BOLD:ACF0869.2,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Enicospilus,NA,une-31,45,BOLD:ACF0869
730,OTU594_suspect_mock_chimera,US,0.9885,BOLD:ACN9026.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,78,BOLD:ACN9026
731,OTU595_suspect_mock_chimera,GS,100.0,BOLD:AAA3564.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis persicana,une-31,100,BOLD:AAA3564
732,OTU597_suspect_mock_chimera,SS,0.9600,BOLD:AAY9741.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,74,BOLD:AAY9741
733,OTU598_suspect_mock_chimera,SS,0.9100,BOLD:ACF6624.1,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,une-31,78,BOLD:ACF6624
734,OTU599_suspect_mock_chimera,US,0.9844,BOLD:ACU9738.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,75,BOLD:ACU9738
735,OTU600_suspect_mock_chimera,GS,100.0,BOLD:AAG1750.1,Animalia,Arthropoda,Insecta,Diptera,Muscidae,NA,NA,une-31,71,BOLD:AAG1750
736,OTU601_suspect_mock_chimera,GS,100.0,BOLD:ACL8650.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma fasciapenne,une-31,92,BOLD:ACL8650
737,OTU602_suspect_mock_chimera,SS,0.9800,BOLD:ACR0542.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,49,BOLD:ACR0542
738,OTU604_suspect_mock_chimera,GS,100.0,BOLD:ACE3398.1,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Triaenodes,Triaenodes injustus,une-31,87,BOLD:ACE3398
739,OTU608_suspect_mock_chimera,GS,100.0,BOLD:AAH4943.1,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Glyphidocera,Glyphidocera septentrionella,une-31,34,BOLD:AAH4943
740,OTU610_suspect_mock_chimera,GS,99.4,BOLD:AAD1543.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Schrankia,Schrankia costaestrigalis,une-31,123,BOLD:AAD1543
741,OTU611_suspect_mock_variant,GS,100.0,BOLD:AAA5871.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Chionodes,Chionodes mediofuscella,une-31,128,BOLD:AAA5871
742,OTU612_suspect_mock_chimera,GS,100.0,BOLD:AAD3176.1,Animalia,Arthropoda,Insecta,Diptera,Pipunculidae,Nephrocerus,NA,une-31,25,BOLD:AAD3176
743,OTU617_suspect_mock_chimera,GS,98.9,BOLD:ABA8393.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,125,BOLD:ABA8393
744,OTU618_suspect_mock_chimera,GS,99.4,BOLD:AAG2647.9,Animalia,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Chaoborus punctipennis,une-31,239,BOLD:AAG2647
745,OTU625,US,0.9963,BOLD:ACT2308.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,73,BOLD:ACT2308
746,OTU629_suspect_mock_chimera,GS,100.0,BOLD:AAA1255.3,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Macaria,Macaria signaria,une-31,73,BOLD:AAA1255
747,OTU630_suspect_mock_chimera,GS,99.4,BOLD:ABX6298.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,une-31,124,BOLD:ABX6298
748,OTU632_suspect_mock_chimera,GS,97.2,BOLD:ACN5337.1,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,une-31,574,BOLD:ACN5337
749,OTU634_suspect_mock_chimera,US,0.9844,BOLD:ACU3474.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,48,BOLD:ACU3474
750,OTU635_suspect_mock_chimera,GS,99.4,BOLD:AAC0920.4,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Coleotechnites,Coleotechnites atrupictella,une-31,43,BOLD:AAC0920
751,OTU637_suspect_mock_chimera,GS,99.4,BOLD:AAH2752.1,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Notiobia,Notiobia terminata,une-31,71,BOLD:AAH2752
752,OTU638_suspect_mock_chimera,GS,98.3,BOLD:AAF6768.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,130,BOLD:AAF6768
753,OTU640_suspect_mock_chimera,GS,99.4,BOLD:AAA8591.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Amorbia,Amorbia humerosana,une-31,119,BOLD:AAA8591
754,OTU641_suspect_mock_chimera,GS,100.0,BOLD:AAB3344.1,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Condylolomia,Condylolomia participalis,une-31,69,BOLD:AAB3344
755,OTU642_suspect_mock_chimera,GS,100.0,BOLD:AAA6262.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena concubitana,une-31,87,BOLD:AAA6262
756,OTU643_suspect_mock_chimera,GS,98.3,BOLD:ACB1646.1,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides canadensis,une-31,129,BOLD:ACB1646
757,OTU644_suspect_mock_chimera,GS,100.0,BOLD:ACQ2060.1,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Tachinomyia,Tachinomyia nigricans,une-31,70,BOLD:ACQ2060
758,OTU645_suspect_mock_chimera,US,0.9963,BOLD:ABW8929.1,Animalia,Arthropoda,Maxillopoda,Cyclopoida,NA,NA,NA,une-31,93,BOLD:ABW8929
759,OTU646_suspect_mock_chimera,GS,98.9,BOLD:ADA8002.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,une-31,52,BOLD:ADA8002
760,OTU652_suspect_mock_chimera,GS,99.4,BOLD:AAI3367.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Ophion,NA,une-31,70,BOLD:AAI3367
761,OTU653,US,0.9916,BOLD:AAJ0376.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,76,BOLD:AAJ0376
762,OTU654_suspect_mock_chimera,GS,100.0,BOLD:AAA7529.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epinotia,Epinotia criddleana,une-31,68,BOLD:AAA7529
763,OTU655_suspect_mock_chimera,US,0.9859,BOLD:ACJ6638.1,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,une-31,150,BOLD:ACJ6638
764,OTU660_suspect_mock_chimera,GS,99.4,BOLD:ACY2567.1,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,NA,NA,une-31,65,BOLD:ACY2567
765,OTU662,US,1.0000,BOLD:ACT6291.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,75,BOLD:ACT6291
766,OTU663,US,0.9936,BOLD:AAH3190.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,67,BOLD:AAH3190
767,OTU667_suspect_mock_chimera,GS,100.0,BOLD:AAO8023.1,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Nipponoserica,Nipponoserica peregrina,une-31,66,BOLD:AAO8023
768,OTU668_suspect_mock_chimera,GS,100.0,BOLD:ABX0925.1,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilus,Hydrophilus ovatus,une-31,66,BOLD:ABX0925
769,OTU673,US,0.9916,BOLD:AAA9338.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,65,BOLD:AAA9338
770,OTU683_suspect_mock_chimera,GS,99.4,BOLD:AAC2598.3,Animalia,Arthropoda,Insecta,Coleoptera,Silphidae,Nicrophorus,Nicrophorus pustulatus,une-31,108,BOLD:AAC2598
771,OTU690_suspect_mock_chimera,GS,99.4,BOLD:ABA8837.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranophragma,NA,une-31,110,BOLD:ABA8837
772,OTU694_suspect_mock_chimera,GS,99.4,BOLD:AAA8013.1,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,Limnephilus indivisus,une-31,47,BOLD:AAA8013
773,OTU695_suspect_mock_chimera,GS,100.0,BOLD:AAN5165.1,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Forcipomyia,NA,une-31,62,BOLD:AAN5165
774,OTU697_suspect_mock_chimera,GS,98.9,BOLD:AAA6823.4,Animalia,Arthropoda,Insecta,Trichoptera,Philopotamidae,Chimarra,Chimarra socia,une-31,70,BOLD:AAA6823
775,OTU698,US,1.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,une-31,61,None
776,OTU700_suspect_mock_chimera,GS,98.9,BOLD:ACA6491.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,82,BOLD:ACA6491
777,OTU701_suspect_mock_variant,GS,100.0,BOLD:AAB0603.2,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Pseudotelphusa,Pseudotelphusa quercinigracella,une-31,69,BOLD:AAB0603
778,OTU703_suspect_mock_chimera,GS,99.4,BOLD:AAF8979.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Metalimnobia,Metalimnobia novaeangliae,une-31,32,BOLD:AAF8979
779,OTU704_suspect_mock_chimera,GS,100.0,BOLD:AAG8670.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,NA,une-31,73,BOLD:AAG8670
780,OTU706_suspect_mock_chimera,SS,1.0000,BOLD:ABV4420.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,36,BOLD:ABV4420
781,OTU707_suspect_mock_chimera,GS,100.0,BOLD:ABZ1624.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Machimia,Machimia tentoriferella,une-31,26,BOLD:ABZ1624
782,OTU709_suspect_mock_chimera,GS,97.2,BOLD:AAA2383.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,1491,BOLD:AAA2383
783,OTU714,US,1.0000,BOLD:ACO0955.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,une-31,61,BOLD:ACO0955
784,OTU716_suspect_mock_chimera,GS,100.0,BOLD:ADH6740.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula submaculata,une-31,38,BOLD:ADH6740
785,OTU717_suspect_mock_chimera,US,0.9919,BOLD:ACP6909.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,56,BOLD:ACP6909
786,OTU724_suspect_mock_chimera,GS,99.4,BOLD:AAG4430.1,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Plagiometriona,Plagiometriona clavata,une-31,76,BOLD:AAG4430
787,OTU725_suspect_mock_chimera,GS,99.4,BOLD:ABU6610.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,NA,une-31,90,BOLD:ABU6610
788,OTU733_suspect_mock_chimera,GS,100.0,BOLD:AAE9707.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Serratella,Serratella serrata,une-31,55,BOLD:AAE9707
789,OTU734_suspect_mock_chimera,GS,97.2,BOLD:AAY1152.1,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phyllophaga,Phyllophaga tristis,une-31,52,BOLD:AAY1152
790,OTU735,US,1.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,54,None
791,OTU748,US,1.0000,BOLD:ABU8638.7,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,52,BOLD:ABU8638
792,OTU753_suspect_mock_chimera,GS,99.4,BOLD:AAB0300.1,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Sphinx,Sphinx kalmiae,une-31,52,BOLD:AAB0300
793,OTU754_suspect_mock_chimera,GS,99.4,BOLD:AAB0224.1,Animalia,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Swammerdamia,Swammerdamia caesiella,une-31,63,BOLD:AAB0224
794,OTU755_suspect_mock_chimera,GS,99.4,BOLD:AAB4297.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pelochrista,Pelochrista similiana,une-31,51,BOLD:AAB4297
795,OTU756_suspect_mock_chimera,SS,1.0000,BOLD:AAA2383.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,304,BOLD:AAA2383
796,OTU762_suspect_mock_chimera,GS,100.0,BOLD:AAB4159.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Palpita,Palpita aenescentalis,une-31,51,BOLD:AAB4159
797,OTU764_suspect_mock_chimera,SS,0.9900,BOLD:AAA2377.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,113,BOLD:AAA2377
798,OTU765_suspect_mock_chimera,GS,99.3,BOLD:AAV0590.1,Animalia,Arthropoda,Arachnida,Mesostigmata,Blattisociidae,Cheiroseius,NA,une-31,58,BOLD:AAV0590
799,OTU766_suspect_mock_chimera,US,0.9963,BOLD:ACY9995.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,60,BOLD:ACY9995
800,OTU767_suspect_mock_chimera,GS,99.4,BOLD:AAC7887.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Athetis,Athetis thoracica,une-31,50,BOLD:AAC7887
801,OTU768_suspect_mock_chimera,GS,99.4,BOLD:AAA7515.8,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,une-31,49,BOLD:AAA7515
802,OTU774_suspect_mock_chimera,GS,97.8,BOLD:AAG6104.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,48,BOLD:AAG6104
803,OTU776_suspect_mock_chimera,GS,100.0,BOLD:AAB4731.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,Argyrotaenia alisellana,une-31,49,BOLD:AAB4731
804,OTU777_suspect_mock_chimera,GS,100.0,BOLD:AAL7322.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,une-31,48,BOLD:AAL7322
805,OTU778,US,1.0000,BOLD:AAW0364.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,48,BOLD:AAW0364
806,OTU779,US,0.9916,BOLD:ACT8457.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,85,BOLD:ACT8457
807,OTU784_suspect_mock_chimera,GS,100.0,BOLD:AAG2348.1,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Lixophaga,NA,une-31,45,BOLD:AAG2348
808,OTU785_suspect_mock_chimera,SS,0.8200,BOLD:AAM7567.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Melanotus,Melanotus similis,une-31,47,BOLD:AAM7567
809,OTU786_suspect_mock_chimera,GS,100.0,BOLD:AAA3920.2,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Agriphila,Agriphila ruricolellus,une-31,60,BOLD:AAA3920
810,OTU787_suspect_mock_chimera,SS,1.0000,BOLD:AAH4480.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,47,BOLD:AAH4480
811,OTU788_suspect_mock_chimera,US,0.8732,BOLD:AAH6804.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,62,BOLD:AAH6804
812,OTU794_suspect_mock_chimera,GS,98.9,BOLD:AAC2533.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Olethreutes,Olethreutes fasciatana,une-31,41,BOLD:AAC2533
813,OTU799_suspect_mock_chimera,GS,100.0,BOLD:AAH2908.1,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrochara,Hydrochara obtusata,une-31,48,BOLD:AAH2908
814,OTU800,GS,99.4,BOLD:AAD2665.4,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus praelustris,une-31,46,BOLD:AAD2665
815,OTU801_suspect_mock_chimera,US,0.8732,BOLD:AAB0222.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,48,BOLD:AAB0222
816,OTU803_suspect_mock_chimera,GSL,100.0,BOLD:ACE9100.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eulithis,Eulithis gracilineata,une-31,45,BOLD:ACE9100
817,OTU809_suspect_mock_chimera,SS,1.0000,BOLD:AAA2383.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,75,BOLD:AAA2383
818,OTU810,US,1.0000,None,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,une-31,45,None
819,OTU812_suspect_mock_chimera,GS,99.4,BOLD:ACE4172.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lithophane,Lithophane innominata,une-31,80,BOLD:ACE4172
820,OTU820_suspect_mock_chimera,GS,100.0,BOLD:ACG2046.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Amorbia,Amorbia emigratella,une-31,75,BOLD:ACG2046
821,OTU822_suspect_mock_chimera,GS,98.9,BOLD:AAA4130.1,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Malacosoma,Malacosoma disstria,une-31,932,BOLD:AAA4130
822,OTU829_suspect_mock_chimera,US,0.9925,BOLD:ACA7899.2,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,74,BOLD:ACA7899
823,OTU830_suspect_mock_chimera,GS,99.4,BOLD:AAG7012.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Geranomyia,NA,une-31,43,BOLD:AAG7012
824,OTU831_suspect_mock_chimera,GS,98.9,BOLD:AAH0376.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,43,BOLD:AAH0376
825,OTU833_suspect_mock_chimera,GS,99.4,BOLD:AAF9962.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Arogalea,Arogalea cristifasciella,une-31,43,BOLD:AAF9962
826,OTU841_suspect_mock_chimera,GS,99.4,BOLD:ABZ3976.1,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Ceraclea,Ceraclea transversa,une-31,42,BOLD:ABZ3976
827,OTU842_suspect_mock_chimera,GS,99.4,BOLD:ACL5427.1,Animalia,Arthropoda,Insecta,Coleoptera,Melandryidae,Symphora,Symphora flavicollis,une-31,42,BOLD:ACL5427
828,OTU843_suspect_mock_chimera,GS,98.9,BOLD:ACD9137.1,Animalia,Arthropoda,Insecta,Hemiptera,Delphacidae,Megamelus,Megamelus inflatus,une-31,61,BOLD:ACD9137
829,OTU844_suspect_mock_chimera,GS,98.3,BOLD:AAI7427.1,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Ceraclea,Ceraclea mentiea,une-31,41,BOLD:AAI7427
830,OTU858_suspect_mock_chimera,US,0.9715,BOLD:AAL6477.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,110,BOLD:AAL6477
831,OTU860_suspect_mock_chimera,GS,100.0,BOLD:AAM6212.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Axarus,Axarus festivus,une-31,37,BOLD:AAM6212
832,OTU861_suspect_mock_chimera,GS,99.4,BOLD:AAH3040.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Pollenia,Pollenia vagabunda,une-31,40,BOLD:AAH3040
833,OTU862,US,0.9885,BOLD:ACN1078.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,28,BOLD:ACN1078
834,OTU867_suspect_mock_chimera,GS,98.9,BOLD:ACA3244.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,Polypedilum convictum,une-31,95,BOLD:ACA3244
835,OTU868_suspect_mock_chimera,GS,100.0,BOLD:AAA8620.3,Animalia,Arthropoda,Insecta,Lepidoptera,Limacodidae,Euclea,Euclea delphinii,une-31,39,BOLD:AAA8620
836,OTU869_suspect_mock_chimera,GS,100.0,BOLD:AAY4484.3,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Platynus,Platynus tenuicollis,une-31,39,BOLD:AAY4484
837,OTU875_suspect_mock_chimera,SS,0.9600,BOLD:ABA7621.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,240,BOLD:ABA7621
838,OTU877,US,0.9916,BOLD:ABX9537.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,une-31,38,BOLD:ABX9537
839,OTU878_suspect_mock_chimera,GS,100.0,BOLD:AAB2189.1,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Ironoquia,Ironoquia punctatissima,une-31,47,BOLD:AAB2189
840,OTU879_suspect_mock_chimera,GS,99.4,BOLD:AAB1584.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crambus,Crambus albellus,une-31,53,BOLD:AAB1584
841,OTU880_suspect_mock_chimera,GS,100.0,BOLD:AAG2889.1,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Ponana,Ponana rubida,une-31,38,BOLD:AAG2889
842,OTU881_suspect_mock_chimera,GS,100.0,BOLD:ACU4209.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,une-31,37,BOLD:ACU4209
843,OTU882_suspect_mock_chimera,GS,98.8,BOLD:AAJ0284.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Choroterpes,Choroterpes basalis,une-31,39,BOLD:AAJ0284
844,OTU883,US,1.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,une-31,38,None
845,OTU884_suspect_mock_chimera,SS,0.8400,BOLD:ACY6625.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,67,BOLD:ACY6625
846,OTU888,US,1.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,37,None
847,OTU889_suspect_mock_chimera,SS,0.9900,BOLD:ADF1216.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,36,BOLD:ADF1216
848,OTU890_suspect_mock_chimera,GS,100.0,BOLD:ACF3071.3,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Besma,Besma endropiaria,une-31,38,BOLD:ACF3071
849,OTU891_suspect_mock_chimera,GS,100.0,BOLD:AAI8787.3,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Blastobasis,NA,une-31,36,BOLD:AAI8787
850,OTU893_suspect_mock_chimera,GS,98.9,BOLD:AAG0161.1,Animalia,Arthropoda,Insecta,Diptera,Milichiidae,Leptometopa,Leptometopa latipes,une-31,36,BOLD:AAG0161
851,OTU894_suspect_mock_chimera,GS,99.4,BOLD:AAA7223.1,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Dryocampa,Dryocampa rubicunda,une-31,36,BOLD:AAA7223
852,OTU895_suspect_mock_chimera,GS,99.4,BOLD:AAE2739.1,Animalia,Arthropoda,Insecta,Lepidoptera,Sesiidae,Synanthedon,Synanthedon acerrubri,une-31,60,BOLD:AAE2739
853,OTU902_suspect_mock_chimera,GS,99.4,BOLD:AAM6231.2,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Ablabesmyia,Ablabesmyia annulata,une-31,36,BOLD:AAM6231
854,OTU903_suspect_mock_chimera,GS,100.0,BOLD:AAA2386.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,37,BOLD:AAA2386
855,OTU904,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,une-31,37,None
856,OTU905_suspect_mock_chimera,GS,97.2,BOLD:AAL7626.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,34,BOLD:AAL7626
857,OTU906_suspect_mock_chimera,GS,98.9,BOLD:AAG0920.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,NA,une-31,109,BOLD:AAG0920
858,OTU907_suspect_mock_chimera,GS,99.4,BOLD:AAZ5969.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Dolichopeza,Dolichopeza obscura,une-31,53,BOLD:AAZ5969
859,OTU909_suspect_mock_chimera,GS,99.4,BOLD:AAB7622.4,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha schlaegeri,une-31,79,BOLD:AAB7622
860,OTU911,US,0.9860,BOLD:ACW5507.1,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,une-31,35,BOLD:ACW5507
861,OTU912_suspect_mock_chimera,GS,100.0,BOLD:AAF9317.1,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,Psychoda,Psychoda phalaenoides,une-31,35,BOLD:AAF9317
862,OTU913_suspect_mock_chimera,GS,100.0,BOLD:AAA4335.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Semioscopis,Semioscopis inornata,une-31,49,BOLD:AAA4335
863,OTU914_suspect_mock_chimera,US,0.9963,BOLD:AAJ5015.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,une-31,35,BOLD:AAJ5015
